query_id	subject_id	percent_identity	alignment_length	matches
dual_199	amp_7535	100.0	15	15.0
dual_200	amp_3223	93.33	16	14.0
dual_200	amp_4557	93.33	16	14.0
dual_200	amp_4561	93.33	16	14.0
dual_200	amp_4562	93.33	16	14.0
dual_200	amp_7536	100.0	15	15.0
dual_201	amp_7537	94.44	19	17.0
dual_201	amp_7539	100.0	18	18.0
dual_202	amp_7537	94.44	19	17.0
dual_202	amp_7539	100.0	18	18.0
dual_203	amp_7537	94.44	19	17.0
dual_203	amp_7539	100.0	18	18.0
dual_204	amp_1976	96.88	32	31.0
dual_204	amp_7540	100.0	31	31.0
dual_204	amp_7541	96.77	32	30.0
dual_205	amp_1976	93.75	33	30.0
dual_205	amp_7540	96.77	32	30.0
dual_205	amp_7541	100.0	31	31.0
dual_206	amp_34	96.43	29	27.0
dual_206	amp_7542	100.0	28	28.0
dual_207	amp_7543	100.0	11	11.0
dual_208	amp_7544	100.0	13	13.0
dual_208	amp_7545	92.31	14	12.0
dual_209	amp_7544	92.31	14	12.0
dual_209	amp_7545	100.0	13	13.0
dual_210	amp_7546	100.0	16	16.0
dual_210	amp_7547	93.75	17	15.0
dual_211	amp_7546	93.75	17	15.0
dual_211	amp_7547	100.0	16	16.0
dual_212	amp_7548	100.0	30	30.0
dual_212	amp_7549	96.67	31	29.0
dual_213	amp_7548	96.67	31	29.0
dual_213	amp_7549	100.0	30	30.0
dual_214	amp_4484	96.15	27	25.0
dual_214	amp_4485	96.15	27	25.0
dual_214	amp_4486	92.31	28	24.0
dual_214	amp_4488	96.15	27	25.0
dual_214	amp_4489	96.15	27	25.0
dual_214	amp_4490	92.31	28	24.0
dual_214	amp_4492	92.31	28	24.0
dual_214	amp_4496	92.31	28	24.0
dual_214	amp_4500	92.31	28	24.0
dual_214	amp_7550	96.15	27	25.0
dual_214	amp_7551	96.15	27	25.0
dual_214	amp_7552	96.15	27	25.0
dual_214	amp_9786	92.31	28	24.0
dual_215	amp_4484	96.15	27	25.0
dual_215	amp_4485	96.15	27	25.0
dual_215	amp_4486	92.31	28	24.0
dual_215	amp_4488	96.15	27	25.0
dual_215	amp_4489	96.15	27	25.0
dual_215	amp_4490	92.31	28	24.0
dual_215	amp_4492	92.31	28	24.0
dual_215	amp_4496	92.31	28	24.0
dual_215	amp_4500	92.31	28	24.0
dual_215	amp_7550	96.15	27	25.0
dual_215	amp_7551	96.15	27	25.0
dual_215	amp_7552	96.15	27	25.0
dual_215	amp_9786	92.31	28	24.0
dual_216	amp_4484	96.15	27	25.0
dual_216	amp_4485	96.15	27	25.0
dual_216	amp_4486	92.31	28	24.0
dual_216	amp_4488	96.15	27	25.0
dual_216	amp_4489	96.15	27	25.0
dual_216	amp_4490	92.31	28	24.0
dual_216	amp_4492	92.31	28	24.0
dual_216	amp_4496	92.31	28	24.0
dual_216	amp_4500	92.31	28	24.0
dual_216	amp_7550	96.15	27	25.0
dual_216	amp_7551	96.15	27	25.0
dual_216	amp_7552	96.15	27	25.0
dual_216	amp_9786	92.31	28	24.0
dual_217	amp_852	96.15	27	25.0
dual_217	amp_3376	92.31	28	24.0
dual_217	amp_7436	96.15	27	25.0
dual_217	amp_7437	92.31	28	24.0
dual_217	amp_7438	92.31	28	24.0
dual_217	amp_7553	100.0	26	26.0
dual_218	amp_7554	100.0	7	7.0
dual_218	amp_7555	100.0	7	7.0
dual_218	amp_7556	100.0	7	7.0
dual_218	amp_7557	100.0	7	7.0
dual_219	amp_7558	100.0	6	6.0
dual_219	amp_7559	100.0	6	6.0
dual_219	amp_7560	100.0	6	6.0
dual_219	amp_7561	100.0	6	6.0
dual_220	amp_7562	100.0	5	5.0
dual_220	amp_7563	100.0	5	5.0
dual_220	amp_7564	100.0	5	5.0
dual_220	amp_7565	100.0	5	5.0
dual_221	amp_7566	100.0	6	6.0
dual_221	amp_7567	100.0	6	6.0
dual_221	amp_7568	100.0	6	6.0
dual_221	amp_7569	100.0	6	6.0
dual_222	amp_7354	92.31	14	12.0
dual_222	amp_7570	100.0	13	13.0
dual_222	amp_8617	92.31	14	12.0
dual_222	amp_8619	92.31	14	12.0
dual_223	amp_7354	92.31	14	12.0
dual_223	amp_7571	100.0	13	13.0
dual_223	amp_8617	92.31	14	12.0
dual_223	amp_8620	92.31	14	12.0
dual_224	amp_7572	100.0	10	10.0
dual_225	amp_7573	100.0	10	10.0
dual_226	amp_7574	100.0	5	5.0
dual_227	amp_7575	100.0	6	6.0
dual_228	amp_7576	100.0	5	5.0
dual_229	amp_7577	100.0	14	14.0
dual_230	amp_7578	100.0	7	7.0
dual_231	amp_7579	100.0	23	23.0
dual_232	amp_7481	90.91	11	10.0
dual_232	amp_7580	100.0	10	10.0
dual_233	amp_7581	100.0	14	14.0
dual_233	amp_8254	92.86	15	13.0
dual_233	amp_8255	92.86	15	13.0
dual_233	amp_8256	92.86	15	13.0
dual_233	amp_8257	92.86	15	13.0
dual_233	amp_8258	92.86	15	13.0
dual_233	amp_8259	92.86	15	13.0
dual_233	amp_8260	92.86	15	13.0
dual_233	amp_8261	92.86	15	13.0
dual_233	amp_10860	92.86	14	13.0
dual_233	amp_10861	92.86	14	13.0
dual_234	amp_7582	100.0	18	18.0
dual_235	amp_7583	100.0	16	16.0
dual_236	amp_3927	90.91	12	10.0
dual_236	amp_3928	90.91	12	10.0
dual_236	amp_7584	100.0	11	11.0
dual_237	amp_7585	100.0	8	8.0
dual_238	amp_7586	100.0	22	22.0
dual_239	amp_7587	100.0	40	40.0
dual_240	amp_7588	100.0	28	28.0
dual_241	amp_7589	100.0	9	9.0
dual_242	amp_7590	100.0	19	19.0
dual_243	amp_7591	100.0	12	12.0
dual_243	amp_7593	91.67	13	11.0
dual_244	amp_7592	100.0	12	12.0
dual_244	amp_7593	91.67	13	11.0
dual_245	amp_7591	91.67	13	11.0
dual_245	amp_7592	91.67	13	11.0
dual_245	amp_7593	100.0	12	12.0
dual_245	amp_7594	91.67	13	11.0
dual_246	amp_7593	91.67	13	11.0
dual_246	amp_7594	100.0	12	12.0
dual_247	amp_4920	96.3	28	26.0
dual_247	amp_4921	92.59	29	25.0
dual_247	amp_7412	96.3	28	26.0
dual_247	amp_7413	96.3	28	26.0
dual_247	amp_7414	96.3	28	26.0
dual_247	amp_7415	96.3	28	26.0
dual_247	amp_7595	100.0	27	27.0
dual_247	amp_7597	96.3	28	26.0
dual_247	amp_10464	96.3	28	26.0
dual_248	amp_7411	95.65	24	22.0
dual_248	amp_7596	100.0	23	23.0
dual_249	amp_4920	92.59	29	25.0
dual_249	amp_7412	92.59	29	25.0
dual_249	amp_7413	92.59	29	25.0
dual_249	amp_7414	92.59	29	25.0
dual_249	amp_7415	92.59	29	25.0
dual_249	amp_7595	96.3	28	26.0
dual_249	amp_7597	100.0	27	27.0
dual_249	amp_10464	92.59	29	25.0
dual_250	amp_7598	100.0	60	60.0
dual_251	amp_7599	100.0	59	59.0
dual_252	amp_7600	100.0	29	29.0
dual_252	amp_7601	96.55	30	28.0
dual_252	amp_7602	96.55	30	28.0
dual_253	amp_7600	96.55	30	28.0
dual_253	amp_7601	100.0	29	29.0
dual_253	amp_7602	96.55	30	28.0
dual_254	amp_7600	96.55	30	28.0
dual_254	amp_7601	100.0	29	29.0
dual_254	amp_7602	96.55	30	28.0
dual_255	amp_7603	100.0	27	27.0
dual_255	amp_7676	96.3	28	26.0
dual_256	amp_7604	100.0	29	29.0
dual_256	amp_7677	96.55	30	28.0
dual_256	amp_9775	96.55	30	28.0
dual_257	amp_7605	100.0	15	15.0
dual_257	amp_7606	93.33	16	14.0
dual_257	amp_7607	93.33	16	14.0
dual_257	amp_7608	93.33	16	14.0
dual_257	amp_7609	93.33	16	14.0
dual_257	amp_7610	93.33	16	14.0
dual_257	amp_7611	93.33	16	14.0
dual_257	amp_7612	93.33	16	14.0
dual_257	amp_7613	93.33	16	14.0
dual_257	amp_7614	93.33	16	14.0
dual_257	amp_7615	93.33	16	14.0
dual_257	amp_7616	93.33	16	14.0
dual_257	amp_7617	93.33	16	14.0
dual_257	amp_7618	93.33	16	14.0
dual_257	amp_7619	93.33	16	14.0
dual_257	amp_7620	93.33	16	14.0
dual_257	amp_7621	93.33	16	14.0
dual_257	amp_7622	93.33	16	14.0
dual_257	amp_8865	93.33	16	14.0
dual_257	amp_8866	93.33	16	14.0
dual_257	amp_8867	93.33	16	14.0
dual_257	amp_8868	93.33	16	14.0
dual_257	amp_8869	93.33	16	14.0
dual_257	amp_8870	93.33	16	14.0
dual_257	amp_8871	93.33	16	14.0
dual_257	amp_8872	93.33	16	14.0
dual_257	amp_8873	93.33	16	14.0
dual_257	amp_8874	93.33	16	14.0
dual_257	amp_8875	93.33	16	14.0
dual_257	amp_8876	93.33	16	14.0
dual_257	amp_8877	93.33	16	14.0
dual_257	amp_8878	93.33	16	14.0
dual_257	amp_8879	93.33	16	14.0
dual_257	amp_8880	93.33	16	14.0
dual_257	amp_8881	93.33	16	14.0
dual_257	amp_8882	93.33	16	14.0
dual_257	amp_8883	93.33	16	14.0
dual_257	amp_8884	93.33	16	14.0
dual_257	amp_8885	93.33	16	14.0
dual_257	amp_8886	93.33	16	14.0
dual_257	amp_8887	93.33	16	14.0
dual_257	amp_8888	93.33	16	14.0
dual_257	amp_8889	93.33	16	14.0
dual_257	amp_8890	93.33	16	14.0
dual_257	amp_8891	93.33	16	14.0
dual_257	amp_8892	93.33	16	14.0
dual_257	amp_8893	93.33	16	14.0
dual_257	amp_8894	93.33	16	14.0
dual_258	amp_7605	93.33	16	14.0
dual_258	amp_7606	100.0	15	15.0
dual_258	amp_7607	93.33	16	14.0
dual_258	amp_7608	93.33	16	14.0
dual_258	amp_7609	93.33	16	14.0
dual_258	amp_7610	93.33	16	14.0
dual_258	amp_7611	93.33	16	14.0
dual_258	amp_7612	93.33	16	14.0
dual_258	amp_7613	93.33	16	14.0
dual_258	amp_7614	93.33	16	14.0
dual_258	amp_7615	93.33	16	14.0
dual_258	amp_7616	93.33	16	14.0
dual_258	amp_7617	93.33	16	14.0
dual_258	amp_7618	93.33	16	14.0
dual_258	amp_7619	93.33	16	14.0
dual_258	amp_7620	93.33	16	14.0
dual_258	amp_7621	93.33	16	14.0
dual_258	amp_7622	93.33	16	14.0
dual_258	amp_8865	93.33	16	14.0
dual_258	amp_8866	93.33	16	14.0
dual_258	amp_8867	93.33	16	14.0
dual_258	amp_8868	93.33	16	14.0
dual_258	amp_8869	93.33	16	14.0
dual_258	amp_8870	93.33	16	14.0
dual_258	amp_8871	93.33	16	14.0
dual_258	amp_8872	93.33	16	14.0
dual_258	amp_8873	93.33	16	14.0
dual_258	amp_8874	93.33	16	14.0
dual_258	amp_8875	93.33	16	14.0
dual_258	amp_8876	93.33	16	14.0
dual_258	amp_8877	93.33	16	14.0
dual_258	amp_8878	93.33	16	14.0
dual_258	amp_8879	93.33	16	14.0
dual_258	amp_8880	93.33	16	14.0
dual_258	amp_8881	93.33	16	14.0
dual_258	amp_8882	93.33	16	14.0
dual_258	amp_8883	93.33	16	14.0
dual_258	amp_8884	93.33	16	14.0
dual_258	amp_8885	93.33	16	14.0
dual_258	amp_8886	93.33	16	14.0
dual_258	amp_8887	93.33	16	14.0
dual_258	amp_8888	93.33	16	14.0
dual_258	amp_8889	93.33	16	14.0
dual_258	amp_8890	93.33	16	14.0
dual_258	amp_8891	93.33	16	14.0
dual_258	amp_8892	93.33	16	14.0
dual_258	amp_8893	93.33	16	14.0
dual_258	amp_8894	93.33	16	14.0
dual_259	amp_7605	93.33	16	14.0
dual_259	amp_7606	93.33	16	14.0
dual_259	amp_7607	100.0	15	15.0
dual_259	amp_7608	93.33	16	14.0
dual_259	amp_7609	93.33	16	14.0
dual_259	amp_7610	93.33	16	14.0
dual_259	amp_7611	93.33	16	14.0
dual_259	amp_7612	93.33	16	14.0
dual_259	amp_7613	93.33	16	14.0
dual_259	amp_7614	93.33	16	14.0
dual_259	amp_7615	93.33	16	14.0
dual_259	amp_7616	93.33	16	14.0
dual_259	amp_7617	93.33	16	14.0
dual_259	amp_7618	93.33	16	14.0
dual_259	amp_7619	93.33	16	14.0
dual_259	amp_7620	93.33	16	14.0
dual_259	amp_7621	93.33	16	14.0
dual_259	amp_7622	93.33	16	14.0
dual_259	amp_8865	93.33	16	14.0
dual_259	amp_8866	93.33	16	14.0
dual_259	amp_8867	93.33	16	14.0
dual_259	amp_8868	93.33	16	14.0
dual_259	amp_8869	93.33	16	14.0
dual_259	amp_8870	93.33	16	14.0
dual_259	amp_8871	93.33	16	14.0
dual_259	amp_8872	93.33	16	14.0
dual_259	amp_8873	93.33	16	14.0
dual_259	amp_8874	93.33	16	14.0
dual_259	amp_8875	93.33	16	14.0
dual_259	amp_8876	93.33	16	14.0
dual_259	amp_8877	93.33	16	14.0
dual_259	amp_8878	93.33	16	14.0
dual_259	amp_8879	93.33	16	14.0
dual_259	amp_8880	93.33	16	14.0
dual_259	amp_8881	93.33	16	14.0
dual_259	amp_8882	93.33	16	14.0
dual_259	amp_8883	93.33	16	14.0
dual_259	amp_8884	93.33	16	14.0
dual_259	amp_8885	93.33	16	14.0
dual_259	amp_8886	93.33	16	14.0
dual_259	amp_8887	93.33	16	14.0
dual_259	amp_8888	93.33	16	14.0
dual_259	amp_8889	93.33	16	14.0
dual_259	amp_8890	93.33	16	14.0
dual_259	amp_8891	93.33	16	14.0
dual_259	amp_8892	93.33	16	14.0
dual_259	amp_8893	93.33	16	14.0
dual_259	amp_8894	93.33	16	14.0
dual_260	amp_7605	93.33	16	14.0
dual_260	amp_7606	93.33	16	14.0
dual_260	amp_7607	93.33	16	14.0
dual_260	amp_7608	100.0	15	15.0
dual_260	amp_7609	93.33	16	14.0
dual_260	amp_7610	93.33	16	14.0
dual_260	amp_7611	93.33	16	14.0
dual_260	amp_7612	93.33	16	14.0
dual_260	amp_7613	93.33	16	14.0
dual_260	amp_7614	93.33	16	14.0
dual_260	amp_7615	93.33	16	14.0
dual_260	amp_7616	93.33	16	14.0
dual_260	amp_7617	93.33	16	14.0
dual_260	amp_7618	93.33	16	14.0
dual_260	amp_7619	93.33	16	14.0
dual_260	amp_7620	93.33	16	14.0
dual_260	amp_7621	93.33	16	14.0
dual_260	amp_7622	93.33	16	14.0
dual_260	amp_8865	93.33	16	14.0
dual_260	amp_8866	93.33	16	14.0
dual_260	amp_8867	93.33	16	14.0
dual_260	amp_8868	93.33	16	14.0
dual_260	amp_8869	93.33	16	14.0
dual_260	amp_8870	93.33	16	14.0
dual_260	amp_8871	93.33	16	14.0
dual_260	amp_8872	93.33	16	14.0
dual_260	amp_8873	93.33	16	14.0
dual_260	amp_8874	93.33	16	14.0
dual_260	amp_8875	93.33	16	14.0
dual_260	amp_8876	93.33	16	14.0
dual_260	amp_8877	93.33	16	14.0
dual_260	amp_8878	93.33	16	14.0
dual_260	amp_8879	93.33	16	14.0
dual_260	amp_8880	93.33	16	14.0
dual_260	amp_8881	93.33	16	14.0
dual_260	amp_8882	93.33	16	14.0
dual_260	amp_8883	93.33	16	14.0
dual_260	amp_8884	93.33	16	14.0
dual_260	amp_8885	93.33	16	14.0
dual_260	amp_8886	93.33	16	14.0
dual_260	amp_8887	93.33	16	14.0
dual_260	amp_8888	93.33	16	14.0
dual_260	amp_8889	93.33	16	14.0
dual_260	amp_8890	93.33	16	14.0
dual_260	amp_8891	93.33	16	14.0
dual_260	amp_8892	93.33	16	14.0
dual_260	amp_8893	93.33	16	14.0
dual_260	amp_8894	93.33	16	14.0
dual_261	amp_7605	93.33	16	14.0
dual_261	amp_7606	93.33	16	14.0
dual_261	amp_7607	93.33	16	14.0
dual_261	amp_7608	93.33	16	14.0
dual_261	amp_7609	100.0	15	15.0
dual_261	amp_7610	93.33	16	14.0
dual_261	amp_7611	93.33	16	14.0
dual_261	amp_7612	93.33	16	14.0
dual_261	amp_7613	93.33	16	14.0
dual_261	amp_7614	93.33	16	14.0
dual_261	amp_7615	93.33	16	14.0
dual_261	amp_7616	93.33	16	14.0
dual_261	amp_7617	93.33	16	14.0
dual_261	amp_7618	93.33	16	14.0
dual_261	amp_7619	93.33	16	14.0
dual_261	amp_7620	93.33	16	14.0
dual_261	amp_7621	93.33	16	14.0
dual_261	amp_7622	93.33	16	14.0
dual_261	amp_8865	93.33	16	14.0
dual_261	amp_8866	93.33	16	14.0
dual_261	amp_8867	93.33	16	14.0
dual_261	amp_8868	93.33	16	14.0
dual_261	amp_8869	93.33	16	14.0
dual_261	amp_8870	93.33	16	14.0
dual_261	amp_8871	93.33	16	14.0
dual_261	amp_8872	93.33	16	14.0
dual_261	amp_8873	93.33	16	14.0
dual_261	amp_8874	93.33	16	14.0
dual_261	amp_8875	93.33	16	14.0
dual_261	amp_8876	93.33	16	14.0
dual_261	amp_8877	93.33	16	14.0
dual_261	amp_8878	93.33	16	14.0
dual_261	amp_8879	93.33	16	14.0
dual_261	amp_8880	93.33	16	14.0
dual_261	amp_8881	93.33	16	14.0
dual_261	amp_8882	93.33	16	14.0
dual_261	amp_8883	93.33	16	14.0
dual_261	amp_8884	93.33	16	14.0
dual_261	amp_8885	93.33	16	14.0
dual_261	amp_8886	93.33	16	14.0
dual_261	amp_8887	93.33	16	14.0
dual_261	amp_8888	93.33	16	14.0
dual_261	amp_8889	93.33	16	14.0
dual_261	amp_8890	93.33	16	14.0
dual_261	amp_8891	93.33	16	14.0
dual_261	amp_8892	93.33	16	14.0
dual_261	amp_8893	93.33	16	14.0
dual_261	amp_8894	93.33	16	14.0
dual_262	amp_7605	93.33	16	14.0
dual_262	amp_7606	93.33	16	14.0
dual_262	amp_7607	93.33	16	14.0
dual_262	amp_7608	93.33	16	14.0
dual_262	amp_7609	93.33	16	14.0
dual_262	amp_7610	100.0	15	15.0
dual_262	amp_7611	93.33	16	14.0
dual_262	amp_7612	93.33	16	14.0
dual_262	amp_7613	93.33	16	14.0
dual_262	amp_7614	93.33	16	14.0
dual_262	amp_7615	93.33	16	14.0
dual_262	amp_7616	93.33	16	14.0
dual_262	amp_7617	93.33	16	14.0
dual_262	amp_7618	93.33	16	14.0
dual_262	amp_7619	93.33	16	14.0
dual_262	amp_7620	93.33	16	14.0
dual_262	amp_7621	93.33	16	14.0
dual_262	amp_7622	93.33	16	14.0
dual_262	amp_8865	93.33	16	14.0
dual_262	amp_8866	93.33	16	14.0
dual_262	amp_8867	93.33	16	14.0
dual_262	amp_8868	93.33	16	14.0
dual_262	amp_8869	93.33	16	14.0
dual_262	amp_8870	93.33	16	14.0
dual_262	amp_8871	93.33	16	14.0
dual_262	amp_8872	93.33	16	14.0
dual_262	amp_8873	93.33	16	14.0
dual_262	amp_8874	93.33	16	14.0
dual_262	amp_8875	93.33	16	14.0
dual_262	amp_8876	93.33	16	14.0
dual_262	amp_8877	93.33	16	14.0
dual_262	amp_8878	93.33	16	14.0
dual_262	amp_8879	93.33	16	14.0
dual_262	amp_8880	93.33	16	14.0
dual_262	amp_8881	93.33	16	14.0
dual_262	amp_8882	93.33	16	14.0
dual_262	amp_8883	93.33	16	14.0
dual_262	amp_8884	93.33	16	14.0
dual_262	amp_8885	93.33	16	14.0
dual_262	amp_8886	93.33	16	14.0
dual_262	amp_8887	93.33	16	14.0
dual_262	amp_8888	93.33	16	14.0
dual_262	amp_8889	93.33	16	14.0
dual_262	amp_8890	93.33	16	14.0
dual_262	amp_8891	93.33	16	14.0
dual_262	amp_8892	93.33	16	14.0
dual_262	amp_8893	93.33	16	14.0
dual_262	amp_8894	93.33	16	14.0
dual_263	amp_7605	93.33	16	14.0
dual_263	amp_7606	93.33	16	14.0
dual_263	amp_7607	93.33	16	14.0
dual_263	amp_7608	93.33	16	14.0
dual_263	amp_7609	93.33	16	14.0
dual_263	amp_7610	93.33	16	14.0
dual_263	amp_7611	100.0	15	15.0
dual_263	amp_7612	93.33	16	14.0
dual_263	amp_7613	93.33	16	14.0
dual_263	amp_7614	93.33	16	14.0
dual_263	amp_7615	93.33	16	14.0
dual_263	amp_7616	93.33	16	14.0
dual_263	amp_7617	93.33	16	14.0
dual_263	amp_7618	93.33	16	14.0
dual_263	amp_7619	93.33	16	14.0
dual_263	amp_7620	93.33	16	14.0
dual_263	amp_7621	93.33	16	14.0
dual_263	amp_7622	93.33	16	14.0
dual_263	amp_8865	93.33	16	14.0
dual_263	amp_8866	93.33	16	14.0
dual_263	amp_8867	93.33	16	14.0
dual_263	amp_8868	93.33	16	14.0
dual_263	amp_8869	93.33	16	14.0
dual_263	amp_8870	93.33	16	14.0
dual_263	amp_8871	93.33	16	14.0
dual_263	amp_8872	93.33	16	14.0
dual_263	amp_8873	93.33	16	14.0
dual_263	amp_8874	93.33	16	14.0
dual_263	amp_8875	93.33	16	14.0
dual_263	amp_8876	93.33	16	14.0
dual_263	amp_8877	93.33	16	14.0
dual_263	amp_8878	93.33	16	14.0
dual_263	amp_8879	93.33	16	14.0
dual_263	amp_8880	93.33	16	14.0
dual_263	amp_8881	93.33	16	14.0
dual_263	amp_8882	93.33	16	14.0
dual_263	amp_8883	93.33	16	14.0
dual_263	amp_8884	93.33	16	14.0
dual_263	amp_8885	93.33	16	14.0
dual_263	amp_8886	93.33	16	14.0
dual_263	amp_8887	93.33	16	14.0
dual_263	amp_8888	93.33	16	14.0
dual_263	amp_8889	93.33	16	14.0
dual_263	amp_8890	93.33	16	14.0
dual_263	amp_8891	93.33	16	14.0
dual_263	amp_8892	93.33	16	14.0
dual_263	amp_8893	93.33	16	14.0
dual_263	amp_8894	93.33	16	14.0
dual_264	amp_7605	93.33	16	14.0
dual_264	amp_7606	93.33	16	14.0
dual_264	amp_7607	93.33	16	14.0
dual_264	amp_7608	93.33	16	14.0
dual_264	amp_7609	93.33	16	14.0
dual_264	amp_7610	93.33	16	14.0
dual_264	amp_7611	93.33	16	14.0
dual_264	amp_7612	100.0	15	15.0
dual_264	amp_7613	93.33	16	14.0
dual_264	amp_7614	93.33	16	14.0
dual_264	amp_7615	93.33	16	14.0
dual_264	amp_7616	93.33	16	14.0
dual_264	amp_7617	93.33	16	14.0
dual_264	amp_7618	93.33	16	14.0
dual_264	amp_7619	93.33	16	14.0
dual_264	amp_7620	93.33	16	14.0
dual_264	amp_7621	93.33	16	14.0
dual_264	amp_7622	93.33	16	14.0
dual_264	amp_8865	93.33	16	14.0
dual_264	amp_8866	93.33	16	14.0
dual_264	amp_8867	93.33	16	14.0
dual_264	amp_8868	93.33	16	14.0
dual_264	amp_8869	93.33	16	14.0
dual_264	amp_8870	93.33	16	14.0
dual_264	amp_8871	93.33	16	14.0
dual_264	amp_8872	93.33	16	14.0
dual_264	amp_8873	93.33	16	14.0
dual_264	amp_8874	93.33	16	14.0
dual_264	amp_8875	93.33	16	14.0
dual_264	amp_8876	93.33	16	14.0
dual_264	amp_8877	93.33	16	14.0
dual_264	amp_8878	93.33	16	14.0
dual_264	amp_8879	93.33	16	14.0
dual_264	amp_8880	93.33	16	14.0
dual_264	amp_8881	93.33	16	14.0
dual_264	amp_8882	93.33	16	14.0
dual_264	amp_8883	93.33	16	14.0
dual_264	amp_8884	93.33	16	14.0
dual_264	amp_8885	93.33	16	14.0
dual_264	amp_8886	93.33	16	14.0
dual_264	amp_8887	93.33	16	14.0
dual_264	amp_8888	93.33	16	14.0
dual_264	amp_8889	93.33	16	14.0
dual_264	amp_8890	93.33	16	14.0
dual_264	amp_8891	93.33	16	14.0
dual_264	amp_8892	93.33	16	14.0
dual_264	amp_8893	93.33	16	14.0
dual_264	amp_8894	93.33	16	14.0
dual_265	amp_7605	93.33	16	14.0
dual_265	amp_7606	93.33	16	14.0
dual_265	amp_7607	93.33	16	14.0
dual_265	amp_7608	93.33	16	14.0
dual_265	amp_7609	93.33	16	14.0
dual_265	amp_7610	93.33	16	14.0
dual_265	amp_7611	93.33	16	14.0
dual_265	amp_7612	93.33	16	14.0
dual_265	amp_7613	100.0	15	15.0
dual_265	amp_7614	93.33	16	14.0
dual_265	amp_7615	93.33	16	14.0
dual_265	amp_7616	93.33	16	14.0
dual_265	amp_7617	93.33	16	14.0
dual_265	amp_7618	93.33	16	14.0
dual_265	amp_7619	93.33	16	14.0
dual_265	amp_7620	93.33	16	14.0
dual_265	amp_7621	93.33	16	14.0
dual_265	amp_7622	93.33	16	14.0
dual_265	amp_8865	93.33	16	14.0
dual_265	amp_8866	93.33	16	14.0
dual_265	amp_8867	93.33	16	14.0
dual_265	amp_8868	93.33	16	14.0
dual_265	amp_8869	93.33	16	14.0
dual_265	amp_8870	93.33	16	14.0
dual_265	amp_8871	93.33	16	14.0
dual_265	amp_8872	93.33	16	14.0
dual_265	amp_8873	93.33	16	14.0
dual_265	amp_8874	93.33	16	14.0
dual_265	amp_8875	93.33	16	14.0
dual_265	amp_8876	93.33	16	14.0
dual_265	amp_8877	93.33	16	14.0
dual_265	amp_8878	93.33	16	14.0
dual_265	amp_8879	93.33	16	14.0
dual_265	amp_8880	93.33	16	14.0
dual_265	amp_8881	93.33	16	14.0
dual_265	amp_8882	93.33	16	14.0
dual_265	amp_8883	93.33	16	14.0
dual_265	amp_8884	93.33	16	14.0
dual_265	amp_8885	93.33	16	14.0
dual_265	amp_8886	93.33	16	14.0
dual_265	amp_8887	93.33	16	14.0
dual_265	amp_8888	93.33	16	14.0
dual_265	amp_8889	93.33	16	14.0
dual_265	amp_8890	93.33	16	14.0
dual_265	amp_8891	93.33	16	14.0
dual_265	amp_8892	93.33	16	14.0
dual_265	amp_8893	93.33	16	14.0
dual_265	amp_8894	93.33	16	14.0
dual_266	amp_7605	93.33	16	14.0
dual_266	amp_7606	93.33	16	14.0
dual_266	amp_7607	93.33	16	14.0
dual_266	amp_7608	93.33	16	14.0
dual_266	amp_7609	93.33	16	14.0
dual_266	amp_7610	93.33	16	14.0
dual_266	amp_7611	93.33	16	14.0
dual_266	amp_7612	93.33	16	14.0
dual_266	amp_7613	93.33	16	14.0
dual_266	amp_7614	100.0	15	15.0
dual_266	amp_7615	93.33	16	14.0
dual_266	amp_7616	93.33	16	14.0
dual_266	amp_7617	93.33	16	14.0
dual_266	amp_7618	93.33	16	14.0
dual_266	amp_7619	93.33	16	14.0
dual_266	amp_7620	93.33	16	14.0
dual_266	amp_7621	93.33	16	14.0
dual_266	amp_7622	93.33	16	14.0
dual_266	amp_8865	93.33	16	14.0
dual_266	amp_8866	93.33	16	14.0
dual_266	amp_8867	93.33	16	14.0
dual_266	amp_8868	93.33	16	14.0
dual_266	amp_8869	93.33	16	14.0
dual_266	amp_8870	93.33	16	14.0
dual_266	amp_8871	93.33	16	14.0
dual_266	amp_8872	93.33	16	14.0
dual_266	amp_8873	93.33	16	14.0
dual_266	amp_8874	93.33	16	14.0
dual_266	amp_8875	93.33	16	14.0
dual_266	amp_8876	93.33	16	14.0
dual_266	amp_8877	93.33	16	14.0
dual_266	amp_8878	93.33	16	14.0
dual_266	amp_8879	93.33	16	14.0
dual_266	amp_8880	93.33	16	14.0
dual_266	amp_8881	93.33	16	14.0
dual_266	amp_8882	93.33	16	14.0
dual_266	amp_8883	93.33	16	14.0
dual_266	amp_8884	93.33	16	14.0
dual_266	amp_8885	93.33	16	14.0
dual_266	amp_8886	93.33	16	14.0
dual_266	amp_8887	93.33	16	14.0
dual_266	amp_8888	93.33	16	14.0
dual_266	amp_8889	93.33	16	14.0
dual_266	amp_8890	93.33	16	14.0
dual_266	amp_8891	93.33	16	14.0
dual_266	amp_8892	93.33	16	14.0
dual_266	amp_8893	93.33	16	14.0
dual_266	amp_8894	93.33	16	14.0
dual_267	amp_7605	93.33	16	14.0
dual_267	amp_7606	93.33	16	14.0
dual_267	amp_7607	93.33	16	14.0
dual_267	amp_7608	93.33	16	14.0
dual_267	amp_7609	93.33	16	14.0
dual_267	amp_7610	93.33	16	14.0
